id,product_name,buyer_cost,seller_cost,buyer_target,seller_target,buyer_emotion,seller_emotion,success,turns,savings,reward
9,2016 mercedes benz c300,26800,24440,24656,26800,happy,surprise,True,5,0.5508474576271186,0.21109812768577604
9,2016 mercedes benz c300,26800,24440,24656,26800,happy,neutral,True,5,0.5296610169491526,0.20297896892863082
9,2016 mercedes benz c300,26800,24440,24656,26800,sad,anger,True,5,0.635593220338983,0.24357476271435696
9,2016 mercedes benz c300,26800,24440,24656,26800,sad,disgust,True,5,0.5508474576271186,0.21109812768577604
9,2016 mercedes benz c300,26800,24440,24656,26800,sad,fear,True,4,0.826271186440678,0.3462570250775382
9,2016 mercedes benz c300,26800,24440,24656,26800,sad,happy,True,6,0.8050847457627118,0.28837897914798677
9,2016 mercedes benz c300,26800,24440,24656,26800,sad,sad,True,4,0.826271186440678,0.3462570250775382
9,2016 mercedes benz c300,26800,24440,24656,26800,sad,surprise,True,6,0.7415254237288136,0.2656122176363036
9,2016 mercedes benz c300,26800,24440,24656,26800,sad,neutral,True,7,0.7457627118644068,0.253151886558236
9,2016 mercedes benz c300,26800,24440,24656,26800,surprise,anger,True,7,0.7033898305084746,0.2387682566401544
9,2016 mercedes benz c300,26800,24440,24656,26800,surprise,disgust,True,6,0.6038135593220338,0.21628423436099006
9,2016 mercedes benz c300,26800,24440,24656,26800,surprise,fear,True,7,0.7521186440677966,0.2553094310459482
9,2016 mercedes benz c300,26800,24440,24656,26800,surprise,happy,True,6,0.597457627118644,0.21400755820982176
9,2016 mercedes benz c300,26800,24440,24656,26800,surprise,sad,True,5,0.7627118644067796,0.29228971525722836
9,2016 mercedes benz c300,26800,24440,24656,26800,surprise,surprise,True,7,0.6949152542372882,0.2358915306565381
9,2016 mercedes benz c300,26800,24440,24656,26800,surprise,neutral,True,8,0.75,0.24355065353534033
9,2016 mercedes benz c300,26800,24440,24656,26800,neutral,anger,True,5,0.4872881355932203,0.18674065141434035
9,2016 mercedes benz c300,26800,24440,24656,26800,neutral,disgust,True,8,0.5508474576271186,0.17887901107115392
9,2016 mercedes benz c300,26800,24440,24656,26800,neutral,fear,True,6,0.5826271186440678,0.2086953138570957
9,2016 mercedes benz c300,26800,24440,24656,26800,neutral,happy,True,6,0.5084745762711864,0.18213409209346532
9,2016 mercedes benz c300,26800,24440,24656,26800,neutral,sad,True,5,0.5720338983050848,0.2192172864429213
9,2016 mercedes benz c300,26800,24440,24656,26800,neutral,surprise,True,7,0.5529661016949152,0.18770637043096475
9,2016 mercedes benz c300,26800,24440,24656,26800,neutral,neutral,True,5,0.5296610169491526,0.20297896892863082
